ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;04;Business, administration and law;M;71
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;129
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;54
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;4
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);M;18
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;09;Health and welfare;F;32
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;09;Health and welfare;M;5
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;10;Services;F;82
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea;10;Services;M;141
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;01;Education;F;26
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;01;Education;M;3
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;F;107
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;M;25
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;114
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;53
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;F;45
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;M;29
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;87
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;30
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;09;Health and welfare;F;59
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;09;Health and welfare;M;43
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;10;Services;F;13
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale;10;Services;M;24
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale Ciclo Unico;02;Arts and humanities;F;18
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale Ciclo Unico;02;Arts and humanities;M;2
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;58
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;45
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;71
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;40
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;01;Education;F;159
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;01;Education;M;11
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;02;Arts and humanities;F;10
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;02;Arts and humanities;M;2
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;F;9
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;M;9
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;7
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;M;8
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;09;Health and welfare;F;3
2014;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;Vecchio Ordinamento;10;Services;M;2
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;F;40
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;M;32
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;04;Business, administration and law;F;233
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;04;Business, administration and law;M;226
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;78
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;36
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;156
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;455
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;38
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;63
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;09;Health and welfare;F;358
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea;09;Health and welfare;M;138
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;34
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;45
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;F;137
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;M;93
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;78
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;31
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;92
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;264
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;9
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;14
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;09;Health and welfare;F;76
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale;09;Health and welfare;M;17
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;51
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;35
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;98
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;45
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;M;1
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;2
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;M;1
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;4
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;F;1
2014;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;Vecchio Ordinamento;09;Health and welfare;M;1
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;01;Education;F;160
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;01;Education;M;5
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;02;Arts and humanities;F;252
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;02;Arts and humanities;M;70
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;F;72
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;M;59
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;04;Business, administration and law;F;83
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;04;Business, administration and law;M;69
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;09;Health and welfare;F;51
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;09;Health and welfare;M;4
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;10;Services;F;29
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea;10;Services;M;10
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;01;Education;F;68
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;01;Education;M;4
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;F;133
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;M;35
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;42
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;29
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;F;54
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;M;38
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;09;Health and welfare;F;12
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;10;Services;F;11
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale;10;Services;M;3
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;94
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;47
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;01;Education;F;226
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;01;Education;M;6
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;02;Arts and humanities;F;5
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;F;2
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;4
2014;04301;Macerata - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;M;4
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;02;Arts and humanities;F;25
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;02;Arts and humanities;M;29
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;F;10
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;M;16
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;04;Business, administration and law;F;6
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;04;Business, administration and law;M;15
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;105
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;66
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;9
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);M;50
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;52
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;67
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;1
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;F;11
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;M;1
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;1
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;F;1
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;M;1
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;52
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;42
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;4
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;25
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;61
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;52
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;34
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;33
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;22
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;12
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;135
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;73
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;F;4
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;M;5
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;15
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;M;13
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;1
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;1
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;09;Health and welfare;F;1
2014;04302;Camerino - Università degli studi;Marche;CENTRO;Vecchio Ordinamento;09;Health and welfare;M;1
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;01;Education;F;343
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;01;Education;M;23
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;02;Arts and humanities;F;674
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;02;Arts and humanities;M;237
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;03;Social sciences, journalism and information;F;612
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;03;Social sciences, journalism and information;M;349
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;04;Business, administration and law;F;212
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;04;Business, administration and law;M;199
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;261
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;201
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;5
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);M;26
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;163
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;402
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;57
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;106
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;09;Health and welfare;F;522
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;09;Health and welfare;M;188
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;10;Services;F;103
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea;10;Services;M;74
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;01;Education;F;67
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;01;Education;M;6
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;F;275
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;M;99
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;345
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;155
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;F;126
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;M;104
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;209
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;141
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;6
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;168
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;344
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;24
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;47
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;F;91
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;M;42
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;10;Services;F;39
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale;10;Services;M;47
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;289
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;140
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;140
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;92
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;208
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;132
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;01;Education;F;247
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;01;Education;M;9
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;02;Arts and humanities;F;11
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;02;Arts and humanities;M;3
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;F;4
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;M;5
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;8
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;04;Business, administration and law;M;12
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;F;3
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;05;Natural sciences, mathematics and statistics;M;4
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;31
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;43
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;F;1
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;M;1
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;09;Health and welfare;F;1
2014;04801;Firenze - Università degli studi;Toscana;CENTRO;Vecchio Ordinamento;09;Health and welfare;M;1
2014;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;Laurea;01;Education;F;5
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;02;Arts and humanities;F;482
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;02;Arts and humanities;M;213
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;03;Social sciences, journalism and information;F;238
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;03;Social sciences, journalism and information;M;209
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;04;Business, administration and law;F;217
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;04;Business, administration and law;M;222
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;205
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;215
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;4
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);M;47
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;210
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;481
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;60
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;66
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;09;Health and welfare;F;473
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;09;Health and welfare;M;160
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;10;Services;F;58
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea;10;Services;M;58
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;F;275
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;M;132
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;123
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;148
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;F;201
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;M;161
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;141
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;211
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;8
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;42
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;133
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;408
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;27
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;21
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;F;57
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;M;15
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;10;Services;F;17
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale;10;Services;M;7
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;192
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;119
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;31
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;26
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;52
2014;05001;Pisa - Università;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;20
